"HydroID","cnt","coreforest_1990_sum","coreforest_1990_pct"
201482239,0,0,NA
201482382,0,0,NA
201482392,0,0,NA
201482264,0,0,NA
201482444,0,0,NA
201482255,0,0,NA
201482314,0,0,NA
201482329,0,0,NA
201482365,0,0,NA
201482265,0,0,NA
201482476,0,0,NA
201482294,0,0,NA
201482538,0,0,NA
201482386,0,0,NA
201482317,2343,464,0.198036705078959
201482333,0,0,NA
201482369,0,0,NA
201482505,0,0,NA
201482364,0,0,NA
201482361,1026,646,0.62962962962963
201482362,910,620,0.681318681318681
201482656,2724,1424,0.522760646108664
201482780,2887,1392,0.482161413231728
201482387,0,0,NA
201482692,0,0,NA
201482670,0,0,NA
201482435,0,0,NA
201482556,1849,385,0.208220659816117
201482430,0,0,NA
201482391,0,0,NA
201482409,0,0,NA
201482467,2405,1070,0.444906444906445
201482649,2590,776,0.2996138996139
201482543,0,0,NA
201482456,0,0,NA
201482681,0,0,NA
201482740,2328,1031,0.44286941580756
201482628,0,0,NA
201482548,960,257,0.267708333333333
201482491,0,0,NA
201482671,0,0,NA
201482564,0,0,NA
201482663,0,0,NA
201482557,965,611,0.633160621761658
201482549,1734,446,0.257208765859285
201482655,5093,2286,0.448851364618103
201482566,0,0,NA
201482715,0,0,NA
201482735,2622,276,0.105263157894737
201482982,4266,649,0.152133145804032
201482736,1661,361,0.21733895243829
201482650,228,53,0.232456140350877
201482658,0,0,NA
201482577,0,0,NA
201482585,0,0,NA
201482627,0,0,NA
201482983,3275,837,0.255572519083969
201482709,0,0,NA
201482714,0,0,NA
201482686,0,0,NA
201482759,407,42,0.103194103194103
201482800,0,0,NA
201482755,0,0,NA
201482931,0,0,NA
201482683,0,0,NA
201482738,0,0,NA
201482687,0,0,NA
201482747,1057,219,0.207190160832545
201482716,0,0,NA
201482786,0,0,NA
201482910,4102,1830,0.446123842028279
201482869,1274,635,0.498430141287284
201482776,0,0,NA
201482760,73,0,0
201482781,1246,138,0.110754414125201
201482801,0,0,NA
201482868,1090,667,0.611926605504587
201482765,845,35,0.0414201183431953
201482779,342,1,0.00292397660818713
201482899,1613,371,0.230006199628022
201482926,1912,777,0.406380753138075
201482788,160,1,0.00625
201483020,0,0,NA
201482819,0,0,NA
201482919,1360,484,0.355882352941176
201482838,0,0,NA
201482829,0,0,NA
201482877,0,0,NA
201482903,1050,455,0.433333333333333
201482805,441,98,0.222222222222222
201482937,1317,629,0.477600607441154
201482820,0,0,NA
201482828,0,0,NA
201482895,0,0,NA
201482915,0,0,NA
201482941,0,0,NA
201483015,1356,501,0.369469026548673
201482911,1249,292,0.233787029623699
201483044,0,0,NA
201482927,1036,709,0.684362934362934
201483098,0,0,NA
201482920,97,82,0.845360824742268
201482904,988,314,0.317813765182186
201483183,2864,1079,0.376745810055866
201482966,1783,784,0.439708356702187
201482945,118,95,0.805084745762712
201482939,936,127,0.135683760683761
201482965,281,130,0.462633451957295
201483025,0,0,NA
201483018,0,0,NA
201483053,575,271,0.471304347826087
201482961,1371,415,0.302698760029176
201483070,631,272,0.431061806656101
201483019,0,0,NA
201483174,0,0,NA
201483205,1510,515,0.341059602649007
201483140,2354,232,0.0985556499575191
201483014,2336,577,0.247003424657534
201483234,3756,1442,0.383919062832801
201483054,1052,710,0.67490494296578
201483033,0,0,NA
201483295,2675,1259,0.470654205607477
201483062,140,11,0.0785714285714286
201483031,1405,281,0.2
201483039,0,0,NA
201483115,0,0,NA
201483128,0,0,NA
201483254,2465,1843,0.747667342799189
201483150,0,0,NA
201483050,0,0,NA
201483091,0,0,NA
201483154,0,0,NA
201483116,1626,505,0.310578105781058
201483204,1214,267,0.21993410214168
201483433,3496,967,0.276601830663616
201483119,0,0,NA
201483141,1996,1152,0.577154308617234
201483198,0,0,NA
201483319,2172,755,0.347605893186004
201483120,0,0,NA
201483127,0,0,NA
201483143,0,0,NA
201483160,0,0,NA
201483387,4775,1286,0.269319371727749
201483139,681,153,0.224669603524229
201483156,37,1,0.027027027027027
201483252,0,0,NA
201483285,0,0,NA
201483296,2234,1486,0.665174574753805
201483339,1592,227,0.142587939698492
201483215,2313,571,0.246865542585387
201483159,0,0,NA
201483272,0,0,NA
201483335,0,0,NA
201483233,2527,188,0.074396517609814
201483250,0,0,NA
201483185,0,0,NA
201483242,381,84,0.220472440944882
201483276,1313,698,0.531607006854532
201483401,3405,2528,0.742437591776799
201483325,1285,793,0.617120622568093
201483435,2952,856,0.289972899728997
201483219,436,35,0.0802752293577982
201483220,2834,1060,0.374029640084686
201483218,824,121,0.146844660194175
201483299,3322,928,0.279349789283564
201483343,1232,258,0.209415584415584
201483328,630,93,0.147619047619048
201483471,0,0,NA
201483327,441,37,0.0839002267573696
201483338,1251,179,0.14308553157474
201483311,1546,481,0.311125485122898
201483255,897,383,0.426978818283166
201483398,0,0,NA
201483336,0,0,NA
201483402,381,129,0.338582677165354
201483570,0,0,NA
201483284,0,0,NA
201483575,0,0,NA
201483324,2231,938,0.420439264903631
201483477,1714,745,0.43465577596266
201483329,1544,674,0.436528497409326
201483846,0,0,NA
201483400,1813,812,0.447876447876448
201483326,1,1,1
201483394,144,52,0.361111111111111
201483376,979,221,0.225740551583248
201483643,2865,338,0.117975567190227
201483347,279,9,0.032258064516129
201483423,0,0,NA
201483789,3874,836,0.215797625193598
201483434,1489,1077,0.723304231027535
201483493,0,0,NA
201483633,2134,416,0.19493908153702
201483409,1218,503,0.412972085385878
201483388,1060,284,0.267924528301887
201483543,1755,958,0.545868945868946
201483432,1145,219,0.191266375545852
201483751,0,0,NA
201483454,561,455,0.811051693404635
201483403,879,314,0.357224118316268
201483464,124,106,0.854838709677419
201483422,0,0,NA
201483421,1816,863,0.475220264317181
201483476,851,590,0.693301997649824
201483436,917,96,0.104689203925845
201483739,0,0,NA
201483559,0,0,NA
201483589,1408,526,0.373579545454545
201483481,1184,427,0.360641891891892
201483550,0,0,NA
201483557,1695,737,0.434808259587021
201483498,239,33,0.138075313807531
201483585,355,108,0.304225352112676
201483544,1005,132,0.13134328358209
201483584,3353,1403,0.418431255592007
201483693,2567,1415,0.551227113361901
201483497,972,283,0.291152263374486
201483595,856,362,0.422897196261682
201483492,0,0,NA
201483787,2723,617,0.226588321704003
201483506,1031,443,0.429679922405432
201483572,468,299,0.638888888888889
201483752,0,0,NA
201483540,1766,994,0.562853907134768
201483641,1098,553,0.503642987249545
201483617,2446,367,0.150040883074407
201483574,0,0,NA
201483573,1482,460,0.310391363022942
201483640,470,87,0.185106382978723
201483763,0,0,NA
201483582,0,0,NA
201483605,0,0,NA
201483600,969,713,0.735810113519092
201483563,2706,1476,0.545454545454545
201483933,2176,380,0.174632352941176
201483738,0,0,NA
201483581,0,0,NA
201483637,0,0,NA
201483638,0,0,NA
201483692,2016,1084,0.537698412698413
201483835,943,599,0.635206786850477
201483580,0,0,NA
201483635,1294,275,0.212519319938176
201483586,0,0,NA
201483689,1096,865,0.789233576642336
201483601,866,388,0.448036951501155
201483622,983,405,0.412004069175992
201483737,0,0,NA
201483706,2260,1221,0.540265486725664
201483645,0,0,NA
201483794,2638,552,0.209249431387415
201483604,226,122,0.539823008849557
201484085,8182,4588,0.560743094597898
201483793,1317,648,0.492027334851936
201483767,3313,1731,0.522487171747661
201483764,0,0,NA
201483716,0,0,NA
201483857,2210,1533,0.693665158371041
201483723,0,0,NA
201483634,1060,719,0.678301886792453
201483670,1269,442,0.348305752561072
201483642,44,20,0.454545454545455
201483962,2659,1814,0.682211357653253
201483688,1362,556,0.408223201174743
201483733,404,144,0.356435643564356
201483946,0,0,NA
201483660,1697,402,0.236888626988804
201483840,2169,669,0.308437067773167
201483665,65,0,0
201483771,1092,211,0.193223443223443
201483652,1029,136,0.132167152575316
201483836,2525,966,0.382574257425743
201483735,1085,166,0.152995391705069
201483669,510,119,0.233333333333333
201484121,5098,1438,0.282071400549235
201483717,0,0,NA
201484035,2625,897,0.341714285714286
201483766,413,266,0.644067796610169
201483746,0,0,NA
201483734,509,23,0.0451866404715128
201483742,3154,1216,0.385542168674699
201483821,0,0,NA
201483964,0,0,NA
201483910,2226,1058,0.47529200359389
201483905,0,0,NA
201483884,344,0,0
201483790,1741,393,0.225732337736933
201483863,1310,265,0.202290076335878
201483801,1149,246,0.214099216710183
201483741,4,0,0
201483819,0,0,NA
201483820,0,0,NA
201483781,1552,386,0.248711340206186
201483921,2153,846,0.392940083604273
201483818,0,0,NA
201483982,0,0,NA
201483769,0,0,NA
201483945,0,0,NA
201483949,2502,944,0.377298161470823
201483788,1158,289,0.249568221070812
201483830,0,0,NA
201483950,1974,783,0.396656534954407
201483879,722,61,0.0844875346260388
201483935,0,0,NA
201483963,1831,682,0.372474057891862
201483875,634,195,0.307570977917981
201483951,885,321,0.36271186440678
201483977,0,0,NA
201484082,0,0,NA
201483911,769,452,0.58777633289987
201483848,854,83,0.0971896955503513
201483858,78,20,0.256410256410256
201484280,3547,1415,0.398928672117282
201484108,0,0,NA
201484060,1305,508,0.389272030651341
201484073,0,0,NA
201483876,950,713,0.750526315789474
201483952,1383,562,0.406362979031092
201484384,3040,1249,0.410855263157895
201483899,909,743,0.817381738173817
201483922,1699,46,0.0270747498528546
201484276,3095,1490,0.481421647819063
201484086,3045,2758,0.905747126436782
201483994,0,0,NA
201484041,0,0,NA
201484012,603,273,0.45273631840796
201484071,1171,413,0.35269000853971
201483934,2586,1121,0.433488012374323
201484115,1156,65,0.0562283737024221
201483988,0,0,NA
201483987,0,0,NA
201483959,0,0,NA
201484338,3488,2609,0.747993119266055
201484136,682,0,0
201484265,2304,361,0.156684027777778
201484175,1340,755,0.563432835820896
201484229,2223,428,0.192532613585245
201484286,2558,693,0.270914777169664
201483967,1849,250,0.135208220659816
201484011,1385,610,0.44043321299639
201484000,0,0,NA
201484029,3164,1622,0.512642225031606
201484122,0,0,NA
201484320,1577,0,0
201484305,3649,3223,0.883255686489449
201484017,1111,256,0.23042304230423
201484264,1084,0,0
201484158,0,0,NA
201484156,2110,1243,0.589099526066351
201484188,909,299,0.328932893289329
201484412,4657,0,0
201484045,1445,555,0.384083044982699
201484051,85,1,0.0117647058823529
201484046,57,0,0
201484129,0,0,NA
201484145,1366,442,0.323572474377745
201484263,394,0,0
201484127,1217,693,0.569433032046015
201484190,1565,894,0.571246006389776
201484050,871,156,0.17910447761194
201484187,2004,591,0.294910179640719
201484065,1449,1115,0.769496204278813
201484201,1326,704,0.530920060331825
201484192,1864,1066,0.571888412017167
201484076,2030,266,0.131034482758621
201484287,1706,575,0.33704572098476
201484180,475,13,0.0273684210526316
201484107,0,0,NA
201484130,0,0,NA
201484081,0,0,NA
201484555,0,0,NA
201484196,979,117,0.119509703779367
201484114,413,30,0.0726392251815981
201484195,3046,63,0.020682862770847
201484123,0,0,NA
201484425,2064,0,0
201484148,3742,0,0
201484230,671,92,0.137108792846498
201484218,0,0,NA
201484139,815,0,0
201484462,2490,705,0.283132530120482
201484189,1129,282,0.24977856510186
201484154,0,0,NA
201484140,19,0,0
201484179,1450,986,0.68
201484278,457,0,0
201484392,1997,757,0.379068602904357
201484378,2086,757,0.362895493767977
201484379,1221,37,0.0303030303030303
201484335,135,0,0
201484238,0,0,NA
201484219,1265,796,0.629249011857708
201484200,1280,841,0.65703125
201484194,1944,271,0.13940329218107
201484277,1541,769,0.499026606099935
201484186,121,19,0.15702479338843
201484228,776,149,0.192010309278351
201484404,3482,192,0.0551407237219989
201484193,2,0,0
201484418,1543,74,0.0479585223590408
201484327,1964,959,0.488289205702648
201484266,208,100,0.480769230769231
201484419,1459,659,0.451679232350925
201484329,1290,1192,0.924031007751938
201484521,0,0,NA
201484311,0,0,NA
201484300,1054,788,0.747628083491461
201484284,0,0,NA
201484247,106,38,0.358490566037736
201484403,918,402,0.437908496732026
201484246,474,10,0.0210970464135021
201484274,699,299,0.427753934191702
201484243,864,175,0.202546296296296
201484371,1687,130,0.0770598695909899
201484281,433,140,0.323325635103926
201484789,2502,666,0.266187050359712
201484424,1754,0,0
201484377,9339,0,0
201484292,748,308,0.411764705882353
201484882,5361,3026,0.564446931542623
201484518,2605,1126,0.432245681381958
201484563,2032,686,0.33759842519685
201484282,31,6,0.193548387096774
201484355,1035,155,0.14975845410628
201484467,3762,0,0
201484306,1020,291,0.285294117647059
201484417,547,117,0.213893967093236
201484460,0,0,NA
201484450,0,0,NA
201484337,286,148,0.517482517482518
201484393,1462,1232,0.842681258549932
201484451,1432,0,0
201484317,345,196,0.568115942028986
201484515,0,0,NA
201484336,164,94,0.573170731707317
201484328,1252,1191,0.951277955271565
201484411,3662,0,0
201484339,917,80,0.0872410032715376
201484406,345,290,0.840579710144927
201484341,0,0,NA
201484523,713,0,0
201484415,2893,1986,0.686484618043553
201484361,43,43,1
201484615,1862,1190,0.639097744360902
201484477,2137,500,0.233972859148339
201484575,3692,1925,0.521397616468039
201484394,1153,741,0.642671292281006
201484416,1008,370,0.367063492063492
201484367,941,449,0.477151965993624
201484577,3321,1917,0.577235772357724
201484405,1309,1145,0.874713521772345
201484478,1993,163,0.0817862518815855
201484385,1244,168,0.135048231511254
201484561,1095,0,0
201484381,941,1,0.00106269925611052
201484382,4,0,0
201484440,146,0,0
201484484,1440,110,0.0763888888888889
201484383,65,0,0
201484391,26,0,0
201484639,3713,774,0.208456773498519
201484461,157,42,0.267515923566879
201484453,713,198,0.277699859747546
201484439,3423,23,0.00671925211802512
201484503,883,867,0.981879954699887
201484626,1075,0,0
201484599,1255,839,0.668525896414343
201484714,2304,0,0
201484533,2093,1439,0.687529861442905
201484674,1268,650,0.512618296529968
201484541,519,134,0.258188824662813
201484452,142,0,0
201484529,419,0,0
201484530,1548,0,0
201484668,6266,0,0
201484522,180,0,0
201484527,2276,855,0.375659050966608
201484466,1212,0,0
201484616,2151,1272,0.591352859135286
201484483,0,0,NA
201484585,0,0,NA
201484620,1410,99,0.0702127659574468
201484543,248,18,0.0725806451612903
201484568,1740,290,0.166666666666667
201484658,6,0,0
201484787,5472,0,0
201484598,570,61,0.107017543859649
201484492,1174,125,0.106473594548552
201484502,898,678,0.755011135857461
201484542,893,232,0.25979843225084
201484511,225,0,0
201484600,300,216,0.72
201484791,3492,0,0
201484794,2143,1354,0.631824545030331
201484556,6008,618,0.102862849533955
201485054,335,0,0
201484526,1253,833,0.664804469273743
201484823,4761,0,0
201484540,18,6,0.333333333333333
201484792,2464,0,0
201484548,246,40,0.16260162601626
201484574,442,87,0.19683257918552
201484710,1822,782,0.429198682766191
201484734,4246,0,0
201484587,166,39,0.234939759036145
201484584,1065,418,0.392488262910798
201485390,8101,0,0
201485178,4741,3080,0.649651972157773
201484617,425,80,0.188235294117647
201484586,576,409,0.710069444444444
201484601,837,728,0.869772998805257
201484633,1907,460,0.241216570529628
201484677,1906,0,0
201484830,1622,501,0.308877928483354
201484637,1926,883,0.458463136033229
201484795,1085,728,0.670967741935484
201484606,87,76,0.873563218390805
201484839,2289,2271,0.99213630406291
201484836,1646,430,0.261239368165249
201484816,1836,1009,0.549564270152505
201484719,1287,1140,0.885780885780886
201484709,2351,1017,0.432581880051042
201484636,856,226,0.264018691588785
201484696,2217,0,0
201484662,1338,1228,0.917787742899851
201484692,410,252,0.614634146341463
201484654,904,293,0.324115044247788
201484643,860,508,0.590697674418605
201484663,2460,311,0.126422764227642
201485014,2004,513,0.255988023952096
201484769,1205,502,0.416597510373444
201484741,595,8,0.0134453781512605
201484786,2072,0,0
201484644,928,21,0.0226293103448276
201484701,157,124,0.789808917197452
201484997,2411,284,0.117793446702613
201484805,1616,0,0
201484755,1886,0,0
201484749,1943,942,0.484817292846114
201484808,1115,611,0.547982062780269
201484736,1667,0,0
201484740,999,402,0.402402402402402
201484735,2287,0,0
201484998,2886,854,0.295911295911296
201484853,0,0,NA
201484723,884,798,0.902714932126697
201485194,2333,383,0.164166309472782
201484700,1302,354,0.271889400921659
201484699,1020,529,0.518627450980392
201484715,299,0,0
201484748,93,15,0.161290322580645
201484999,1736,992,0.571428571428571
201484778,286,67,0.234265734265734
201485019,1405,0,0
201484817,1110,672,0.605405405405405
201484739,860,518,0.602325581395349
201484852,0,0,NA
201484785,3199,0,0
201484893,2461,348,0.141405932547745
201484891,1432,0,0
201484827,160,0,0
201484747,879,843,0.959044368600683
201484845,186,163,0.876344086021505
201484922,936,308,0.329059829059829
201484911,2784,1194,0.428879310344828
201485064,3200,2200,0.6875
201484826,2048,0,0
201484773,997,0,0
201484968,2569,0,0
201484834,750,266,0.354666666666667
201484844,414,71,0.171497584541063
201484952,657,0,0
201484934,1311,566,0.431731502669718
201484936,1843,299,0.16223548562127
201484941,1618,0,0
201484946,1631,1201,0.73635806253832
201484984,1783,0,0
201484919,3231,0,0
201485159,5762,0,0
201484831,11,10,0.909090909090909
201485085,2142,0,0
201484835,868,784,0.903225806451613
201484964,4670,2493,0.533832976445396
201485009,2087,1282,0.614278869190225
201484833,65,19,0.292307692307692
201484868,947,143,0.151003167898627
201485115,1962,828,0.422018348623853
201485107,2521,1602,0.635462118207061
201485050,772,397,0.514248704663212
201485282,4342,2293,0.528097650852142
201484935,1324,471,0.355740181268882
201485158,3950,0,0
201484959,2045,0,0
201484923,898,63,0.0701559020044543
201484901,913,440,0.481927710843373
201485020,721,309,0.428571428571429
201485097,2042,1393,0.682174338883448
201484928,1540,0,0
201484940,172,0,0
201485301,6168,0,0
201484983,1870,0,0
201484979,1357,217,0.159911569638909
201484947,300,0,0
201484927,974,0,0
201485038,2939,0,0
201485049,733,183,0.249658935879945
201485053,1021,0,0
201485063,1718,0,0
201485478,4321,2020,0.467484378616061
201485086,1406,0,0
201484942,7,0,0
201485104,2373,532,0.224188790560472
201484971,1639,603,0.36790726052471
201485021,165,142,0.860606060606061
201485044,1442,0,0
201485037,1652,0,0
201485060,561,0,0
201485458,3219,2240,0.695868282075179
201485062,3751,0,0
201485048,1985,991,0.499244332493703
201485045,3166,0,0
201484988,478,0,0
201485167,2923,0,0
201485052,1351,1092,0.808290155440414
201485015,2650,1251,0.472075471698113
201485205,3693,0,0
201485214,1755,948,0.54017094017094
201485237,2791,0,0
201485226,2150,424,0.197209302325581
201485081,991,291,0.29364278506559
201485036,1735,0,0
201485022,968,854,0.882231404958678
201485866,8043,4307,0.535496705209499
201485099,3366,0,0
201485574,1916,1491,0.778183716075157
201485363,3131,1383,0.441711913126797
201485103,270,0,0
201485055,1441,0,0
201485088,836,452,0.54066985645933
201485154,1723,1522,0.883343006384214
201485334,2702,0,0
201485124,458,0,0
201485196,918,327,0.356209150326797
201485448,4494,3650,0.812194036493102
201485098,1549,0,0
201485123,1790,0,0
201485238,2074,0,0
201485177,1924,912,0.474012474012474
201485279,2437,0,0
201485556,5847,0,0
201485246,1832,390,0.212882096069869
201485156,1314,636,0.484018264840183
201485204,8936,0,0
201485160,699,0,0
201485155,1192,847,0.710570469798658
201485184,4369,0,0
201485147,1015,627,0.617733990147783
201485607,6808,0,0
201485312,1027,0,0
201485564,7273,0,0
201485230,3193,1343,0.420607579079236
201485203,1706,553,0.324150058616647
201485171,212,2,0.00943396226415094
201485695,5092,1810,0.355459544383346
201485186,1131,1104,0.976127320954907
201485367,1932,0,0
201485399,2720,0,0
201485185,1872,1671,0.892628205128205
201485227,1138,350,0.307557117750439
201485371,1771,913,0.515527950310559
201485387,1748,941,0.538329519450801
201485233,160,141,0.88125
201485978,8779,0,0
201485393,2752,0,0
201485213,78,0,0
201485242,1224,844,0.689542483660131
201485369,1501,1494,0.995336442371752
201485340,304,295,0.970394736842105
201485450,5611,3567,0.635715558723935
201485356,1545,1111,0.719093851132686
201485248,1254,246,0.196172248803828
201485500,3707,280,0.0755327758295117
201485231,2903,1523,0.524629693420599
201485232,104,75,0.721153846153846
201485225,3169,583,0.183969706532029
201485247,1177,653,0.554800339847069
201485495,1998,354,0.177177177177177
201485234,1019,214,0.210009813542689
201485271,113,60,0.530973451327434
201485268,1178,562,0.477079796264856
201485355,423,148,0.349881796690307
201485413,891,510,0.572390572390572
201485287,1147,369,0.321708805579773
201485370,994,92,0.0925553319919517
201485342,1299,315,0.242494226327945
201485346,2745,0,0
201485521,2611,0,0
201485385,1982,1216,0.613521695257316
201485302,1271,831,0.65381589299764
201485361,1407,1209,0.859275053304904
201485267,1000,346,0.346
201485503,3856,1875,0.486255186721992
201485483,1784,1012,0.567264573991031
201485311,2406,0,0
201485281,2336,1597,0.683647260273973
201485305,40,9,0.225
201485333,202,0,0
201485659,1648,764,0.463592233009709
201485299,2456,1539,0.626628664495114
201485520,2224,0,0
201485879,6712,0,0
201485341,1187,1129,0.951137320977254
201485427,1125,84,0.0746666666666667
201485423,2374,0,0
201485728,3096,2085,0.673449612403101
201485394,1079,0,0
201485440,385,0,0
201485347,1550,752,0.485161290322581
201485362,71,54,0.76056338028169
201485800,4927,4227,0.857925715445504
201485386,1076,571,0.530669144981413
201485473,5055,0,0
201485526,3140,0,0
201485383,1566,0,0
201485391,1798,884,0.491657397107898
201485801,3812,1859,0.487670514165792
201485372,18,0,0
201485679,2906,0,0
201485644,4201,0,0
201485477,822,315,0.383211678832117
201485459,2683,661,0.246366008199776
201485449,241,111,0.460580912863071
201485414,618,0,0
201485685,2805,1602,0.571122994652406
201485614,1779,0,0
201485405,1478,0,0
201485419,980,0,0
201485462,3061,0,0
201485443,1526,1328,0.870249017038008
201485704,2488,1234,0.495980707395498
201485514,1991,1323,0.66449020592667
201485407,629,0,0
201485678,2129,0,0
201485468,187,0,0
201485406,826,0,0
201485656,3082,0,0
201485467,1086,0,0
201485444,2039,1145,0.56154977930358
201485482,454,126,0.277533039647577
201485527,2885,0,0
201485441,1113,0,0
201485505,938,314,0.334754797441365
201485445,474,169,0.356540084388186
201485511,1015,227,0.223645320197044
201485689,4384,0,0
201485587,1740,1079,0.620114942528736
201485575,641,277,0.43213728549142
201485808,3959,2468,0.623389744885072
201485599,3252,961,0.295510455104551
201485542,5092,0,0
201486017,4065,3790,0.932349323493235
201485579,2130,1473,0.691549295774648
201485567,1116,302,0.270609318996416
201485773,2515,2328,0.925646123260437
201485504,119,72,0.605042016806723
201485637,1213,672,0.553998351195383
201485593,1313,545,0.415079969535415
201485506,919,129,0.140369967355822
201485513,8,8,1
201485539,984,7,0.00711382113821138
201485688,768,529,0.688802083333333
201485816,3492,2082,0.596219931271478
201485597,1327,0,0
201485543,56,0,0
201485561,2401,1909,0.795085381091212
201485609,1038,0,0
201485686,1693,1235,0.729474305965741
201485600,2357,1235,0.523971149766652
201485620,1450,0,0
201485828,3899,0,0
201485598,1831,915,0.499726925177499
201485559,815,0,0
201485636,264,0,0
201485560,911,742,0.814489571899012
201485975,3475,1339,0.385323741007194
201485655,1296,0,0
201485782,1462,1435,0.981532147742818
201485683,2735,0,0
201485913,4203,0,0
201485796,4399,0,0
201485594,866,483,0.557736720554272
201485625,258,52,0.201550387596899
201485670,2149,1135,0.528152629129828
201485665,223,53,0.237668161434978
201485580,819,486,0.593406593406593
201485726,1116,383,0.343189964157706
201485630,1425,0,0
