"HydroID","cnt","openwater_1985_sum","openwater_1990_sum","openwater_1995_sum","openwater_2002_sum","openwater_2006_sum","openwater_2010_sum","openwater_2015_sum"
201492179,2419,0,0,0,0,0,0,0
201492180,4755,38,18,6,5,5,5,5
201492181,913,0,0,0,1,1,1,1
201492182,1187,0,0,0,0,0,0,0
201492183,1844,5,5,2,2,2,3,3
201492184,3799,0,0,0,0,0,0,0
201492185,2343,0,0,0,0,0,0,0
201492186,1933,22,24,19,16,16,16,16
201492187,1314,9,9,9,9,9,9,9
201492188,1083,0,0,0,0,0,0,0
201492189,2216,212,211,211,211,210,210,210
201492190,886,0,0,0,0,0,0,0
201492191,180,0,0,0,0,0,0,0
201492192,1151,0,0,0,0,0,0,0
201492193,357,2,2,2,2,2,2,2
201492194,913,10,8,10,10,10,10,10
201492195,0,0,0,0,0,0,0,0
201492196,0,0,0,0,0,0,0,0
201492197,0,0,0,0,0,0,0,0
201492198,0,0,0,0,0,0,0,0
201492199,1381,15,17,17,16,15,15,15
201492200,4375,24,12,7,4,4,4,4
201492201,1699,6,11,3,2,2,3,3
201492202,160,0,0,0,0,0,0,0
201492203,1463,29,33,34,30,27,29,29
201492204,2005,0,0,0,0,0,0,0
201492205,2981,461,459,441,434,429,431,422
201492206,3957,220,210,193,184,183,183,183
201492207,645,0,0,0,0,0,0,0
201492208,2182,0,0,0,0,0,0,0
201492209,2295,19,16,15,13,13,13,2
201492210,846,0,1,1,0,0,0,0
201492211,2194,0,0,0,2,1,1,1
201492213,2080,144,142,142,142,140,141,138
201492214,3806,39,39,36,47,45,45,45
201492215,887,2,2,2,1,1,1,1
201492217,1080,0,0,0,0,0,0,0
201492218,1276,0,0,0,0,0,0,0
201492219,1187,0,0,0,0,0,0,0
201492220,2271,117,116,115,114,115,116,115
201492221,3813,4,1,1,1,1,1,1
201492222,895,59,59,58,57,57,57,57
201492223,1583,431,431,418,427,427,427,427
201492224,1806,409,407,401,401,401,402,398
201492225,1734,126,123,128,123,120,120,120
201492226,0,0,0,0,0,0,0,0
201492227,1155,2,2,2,2,2,2,13
201492228,912,0,0,0,0,0,0,0
201492229,3572,0,0,0,0,0,0,0
201492230,1367,3,5,2,1,1,1,0
201492231,1333,0,0,0,0,0,0,0
201492234,192,33,32,32,32,32,32,32
201492235,1022,6,4,3,1,1,1,1
201492236,457,0,0,0,0,0,0,0
201492237,895,0,0,0,0,0,0,0
201492238,1428,0,0,2,0,0,0,0
201492239,2974,129,129,129,129,129,129,129
201492240,3122,5,5,4,4,4,4,4
201492241,1215,185,176,175,175,174,174,167
201492242,2688,21,9,8,12,9,9,8
201492243,3589,0,0,0,0,0,0,0
201492246,18,0,0,0,0,0,0,0
201492247,1663,0,0,0,0,0,0,0
201492248,63,10,13,14,15,15,15,15
201492249,746,8,8,8,8,7,7,7
201492250,194,0,0,0,0,0,0,0
201492251,1218,4,4,3,2,2,4,4
201492252,473,21,17,16,16,16,16,16
201492253,1230,4,7,5,4,4,4,4
201492254,4366,0,0,0,0,0,0,0
201492255,794,10,10,10,9,9,9,9
201492256,3045,31,34,30,26,26,26,26
201492257,2804,9,9,9,7,7,7,7
201492258,1950,27,27,18,17,16,16,16
201492259,2330,2,1,1,1,1,1,1
201492260,3496,179,170,161,158,157,157,153
201492261,2096,1,29,24,1,1,1,1
201492262,1555,107,99,102,95,95,95,95
201492263,2270,12,11,9,9,9,9,9
201492264,1871,10,7,4,5,0,0,0
201492265,1458,0,0,0,0,0,0,0
201492266,1729,0,0,0,0,0,0,0
201492267,0,0,0,0,0,0,0,0
201492268,1754,2,2,2,2,2,2,2
201492269,1608,0,0,0,0,0,0,0
201492270,2364,0,0,0,0,0,0,0
201492271,0,0,0,0,0,0,0,0
201492272,201,100,100,100,98,98,98,98
201492273,0,0,0,0,0,0,0,0
201492274,0,0,0,0,0,0,0,0
201492275,988,0,0,0,0,0,0,0
201492276,1535,0,0,0,0,0,0,0
201492278,2920,12,12,11,11,11,11,11
201492279,3659,172,173,164,157,157,157,155
201492280,6566,58,48,41,32,30,30,30
201492281,2818,181,177,176,176,176,176,174
201492282,194,1,2,2,0,0,0,0
201492283,1461,0,0,0,0,0,0,0
201492284,1833,0,0,0,1,1,1,1
201492285,4117,7,7,6,6,6,6,6
201492286,2630,42,42,38,34,33,33,29
201492287,3026,121,119,108,103,101,101,98
201492288,9,0,0,0,0,0,0,0
201492289,1199,0,0,0,0,0,0,0
201492290,1879,5,5,5,4,4,4,4
201492291,808,82,80,80,80,80,80,80
201492292,1870,35,41,48,35,35,35,35
201492293,2699,124,86,87,71,65,65,65
201492294,0,0,0,0,0,0,0,0
201492295,0,0,0,0,0,0,0,0
201492296,2704,3,3,3,3,3,3,3
201492297,852,3,3,3,3,3,3,3
201492298,1727,6,6,6,5,5,5,5
201492299,1093,0,0,0,0,0,0,0
201492300,101,0,0,0,0,0,0,0
201492301,13,0,0,0,0,0,0,0
201492302,3366,0,0,0,0,0,0,0
201492303,928,0,0,0,0,0,0,0
201492304,1299,39,41,35,35,35,36,34
201492305,8,0,0,0,0,0,0,0
201492306,1517,0,0,0,0,0,0,0
201492307,0,0,0,0,0,0,0,0
201492308,0,0,0,0,0,0,0,0
201492310,2110,0,0,0,0,0,0,0
201492311,138,0,0,0,0,0,0,0
201492312,1059,0,0,0,0,0,0,0
201492313,1187,0,0,0,0,0,0,0
201492314,1004,1,1,1,1,1,1,0
201492315,1190,55,53,53,52,52,52,52
201492316,2140,116,114,112,116,111,111,109
201492317,2831,7,5,5,4,4,4,4
201492318,2056,0,0,0,0,0,0,0
201492319,3974,54,29,18,14,14,14,14
201492320,47,23,23,23,23,23,23,23
201492321,5613,5,6,4,4,4,4,4
201492322,2212,0,0,0,0,0,0,0
201492323,1028,27,28,25,19,20,20,20
201492324,1427,8,12,10,9,9,9,9
201492325,140,25,26,27,23,23,23,22
201492327,499,0,0,0,0,0,0,0
201492328,2432,3,4,4,2,2,2,2
201492329,1273,59,43,59,57,57,57,56
201492330,2503,3,3,3,3,3,3,3
201492331,1780,0,0,0,0,0,0,0
201492332,887,13,13,13,13,13,14,13
201492333,1535,18,16,15,15,11,11,11
201492334,3446,16,15,12,11,11,11,11
201492335,2075,15,13,10,10,8,8,5
201492336,0,0,0,0,0,0,0,0
201492337,0,0,0,0,0,0,0,0
201492338,0,0,0,0,0,0,0,0
201492339,1770,2,1,1,1,1,1,1
201492340,1459,0,0,0,0,0,0,0
201492341,171,1,1,1,1,1,1,1
201492342,67,0,0,0,0,0,0,0
201492343,865,10,3,3,4,4,4,4
201492345,3664,95,95,95,91,91,91,91
201492346,1397,0,0,0,0,0,0,0
201492347,3080,52,44,40,37,37,37,36
201492348,1449,4,9,7,4,4,4,4
201492349,346,2,2,2,2,2,2,2
201492350,1029,6,5,2,2,2,2,2
201492351,2538,7,10,1,1,1,1,1
201492352,4582,231,233,174,160,160,160,160
201492353,3402,178,178,173,172,167,167,167
201492354,2651,0,0,0,0,0,0,0
201492355,1124,24,22,18,14,14,14,14
201492356,1912,0,0,0,0,0,0,0
201492357,3070,0,0,0,0,0,0,0
201492358,3268,31,32,32,31,31,31,31
201492359,1157,1,1,1,1,0,0,0
201492360,2840,7,7,1,0,0,0,0
201492361,976,0,0,0,0,0,0,0
201492362,7,0,0,0,0,0,0,0
201492363,1076,1,3,3,3,3,3,3
201492364,988,0,0,0,0,0,0,0
201492365,188,37,37,35,33,33,35,35
201492366,7199,4,4,2,2,2,2,2
201492367,0,0,0,0,0,0,0,0
201492369,45,0,0,0,0,0,0,0
201492370,1168,3,3,2,2,2,2,2
201492371,471,23,25,19,22,21,21,5
201492372,236,0,0,0,0,0,0,0
201492373,0,0,0,0,0,0,0,0
201492374,993,0,0,0,0,0,0,0
201492375,799,0,0,0,0,0,0,0
201492376,260,1,1,1,1,1,1,1
201492377,833,0,0,0,0,0,0,0
201492378,3052,3,5,3,3,3,3,3
201492379,1873,5,7,7,10,8,8,8
201492380,4781,373,296,281,274,273,273,273
201492381,37,20,20,20,20,20,20,20
201492382,1852,2,2,2,2,2,2,1
201492383,3337,1,2,2,2,2,2,2
201492384,2536,4,9,4,2,2,2,2
201492385,2145,0,0,0,0,0,0,0
201492386,1182,37,42,40,30,30,30,28
201492387,0,0,0,0,0,0,0,0
201492388,0,0,0,0,0,0,0,0
201492389,683,0,0,0,0,0,0,0
201492390,1346,7,7,1,1,1,1,1
201492391,1354,52,50,49,48,48,48,48
201492392,2559,0,0,1,0,0,0,0
201492394,2803,103,100,105,98,94,95,95
201492395,1059,0,0,0,0,0,0,0
201492396,839,12,11,11,10,10,10,8
201492397,1187,0,0,0,0,0,0,0
201492398,2809,0,0,0,1,1,1,1
201492399,1151,0,0,0,0,0,0,0
201492400,3579,2,1,1,1,1,1,1
201492401,4751,39,39,36,38,35,35,35
201492402,864,0,0,0,0,0,0,0
201492403,2114,1,1,1,1,1,1,1
201492404,976,8,8,9,8,8,8,8
201492405,1150,0,0,0,1,0,0,0
201492406,1228,0,0,0,0,0,0,0
201492407,163,0,0,0,0,0,0,0
201492408,1658,8,8,7,6,6,6,6
201492409,1436,240,240,240,238,236,236,236
201492410,674,0,1,0,0,0,0,0
201492411,836,0,0,0,0,0,0,0
201492412,2161,136,125,118,111,110,110,93
201492413,1419,24,22,14,14,11,11,11
201492414,1492,5,6,4,4,4,4,4
201492415,1210,0,0,0,0,0,0,0
201492416,1799,0,0,0,0,0,0,0
201492417,2023,0,0,0,0,0,0,0
201492418,1441,0,0,0,0,0,0,0
201492419,0,0,0,0,0,0,0,0
201492420,0,0,0,0,0,0,0,0
201492421,485,0,0,0,0,0,0,0
201492422,1716,0,0,0,0,0,0,0
201492423,828,2,2,2,1,1,1,1
201492424,1537,0,2,2,0,0,0,0
201492425,2306,0,0,0,0,0,0,0
201492426,1067,0,0,0,0,0,0,0
201492427,3066,10,13,12,8,8,8,8
201492428,2823,0,0,0,0,0,0,0
201492429,3088,11,11,12,13,13,13,13
201492430,1875,2,2,2,2,2,2,2
201492431,1279,0,12,8,6,5,5,5
201492432,1905,52,52,52,54,52,52,52
201492433,1729,12,12,8,8,8,9,9
201492434,1999,33,28,20,20,20,20,20
201492435,1087,94,93,86,86,86,86,86
201492436,4058,534,537,537,532,529,529,528
201492437,361,0,0,0,0,0,0,0
201492438,1216,75,60,73,73,72,72,68
201492439,1713,0,0,0,0,0,0,0
201492440,988,47,48,49,47,47,47,47
201492441,1024,28,28,28,28,28,28,28
201492442,567,3,3,2,2,2,2,2
201492443,1344,0,0,0,0,0,0,0
201492444,1238,9,8,8,5,5,5,5
201492445,0,0,0,0,0,0,0,0
201492446,2723,0,0,0,0,0,0,0
201492447,1436,6,5,5,5,5,5,4
201492448,3628,58,57,51,48,46,48,47
201492449,8,0,0,0,0,0,0,0
201492450,427,0,0,0,0,0,0,0
201492451,1318,0,0,0,0,0,0,0
201492452,3500,0,0,0,0,0,0,0
201492453,881,0,0,0,0,0,0,0
201492454,7,0,0,0,0,0,0,0
201492455,344,6,5,5,5,5,5,5
201492456,1388,29,28,24,22,21,21,20
201492457,865,1,1,1,1,1,1,1
201492458,1504,5,7,7,5,5,5,5
201492459,4028,402,409,403,390,389,389,388
201492460,513,0,0,0,0,0,0,0
201492461,187,16,16,16,16,16,16,16
201492462,1426,3,2,3,3,3,3,3
201492463,3,0,0,0,0,0,0,0
201492464,1812,7,7,7,7,7,7,7
201492465,1383,16,15,8,10,10,10,10
201492466,0,0,0,0,0,0,0,0
201492467,2730,14,14,14,15,15,15,15
201492468,78,7,9,10,7,6,6,6
201492469,914,1,1,1,1,1,1,1
201492470,2982,37,16,11,5,5,5,5
201492471,3653,0,0,0,0,0,0,0
201492472,799,88,87,87,87,87,87,87
201492473,1417,10,10,16,16,15,15,15
201492474,1860,1,1,1,0,0,0,0
201492475,192,0,0,0,0,0,0,0
201492476,3142,36,34,18,15,14,15,14
201492477,31,0,0,0,0,0,0,0
201492478,9,3,2,2,2,2,2,2
201492479,533,87,83,82,82,82,82,82
201492480,3292,1,3,2,1,1,1,1
201492481,2150,11,9,5,4,4,5,5
201492482,1383,0,1,0,0,0,0,0
201492483,862,0,0,0,0,0,0,0
201492484,163,0,0,0,0,0,0,0
201492485,1611,0,0,0,0,0,0,0
201492486,1558,95,95,93,93,90,91,91
201492487,1099,10,10,9,6,4,4,4
201492488,645,1,1,1,0,0,0,0
201492489,97,2,2,2,0,0,0,0
201492490,360,0,0,0,0,0,0,0
201492492,1629,0,0,0,0,0,0,0
201492493,1021,0,0,0,1,0,0,0
201492494,0,0,0,0,0,0,0,0
201492495,861,25,21,18,16,14,14,14
201492496,0,0,0,0,0,0,0,0
201492497,348,20,17,19,19,19,19,19
201492498,260,0,0,0,0,0,0,0
201492499,1473,2,2,2,2,2,2,2
201492500,116,44,43,42,42,42,42,42
201492501,960,0,0,0,2,1,1,1
201492502,4261,0,3,3,0,0,0,0
201492503,4755,8,11,10,9,7,7,7
201492504,118,0,0,0,0,0,0,0
201492505,1443,0,1,1,0,0,0,0
201492506,864,35,35,32,32,32,32,32
201492507,2789,193,193,188,185,185,185,185
201492508,1275,91,92,92,91,91,95,94
201492509,1638,0,0,0,0,0,0,0
201492510,340,0,0,0,0,0,0,0
201492511,966,0,0,0,0,0,0,0
201492512,1527,0,0,0,0,0,0,0
201492513,1058,29,29,31,31,28,29,29
201492514,116,0,0,0,0,0,0,0
201492515,1407,0,0,0,0,0,0,0
201492516,1144,0,0,0,0,0,0,0
201492518,959,0,0,0,0,0,0,0
201492519,1476,12,11,9,9,9,9,9
201492520,2178,678,669,669,666,666,667,666
201492521,3828,0,0,0,0,0,0,0
201492522,529,27,13,26,26,26,26,26
201492523,1099,7,7,6,6,5,6,6
201492524,3805,47,47,45,40,39,39,38
201492525,3795,29,27,26,24,24,24,21
201492526,417,1,1,1,2,2,2,2
201492527,6965,29,16,15,13,13,13,13
201492528,2360,8,8,8,8,8,9,9
201492529,1005,13,13,14,13,12,12,12
201492530,4209,115,102,106,88,84,69,57
201492531,125,19,15,18,17,17,17,17
201492532,1168,0,0,0,0,0,0,0
201492533,4653,0,0,0,0,0,0,0
201492534,2849,71,95,83,61,60,60,54
201492535,991,0,0,0,0,0,0,0
201492536,1486,0,0,0,0,0,0,0
201492537,807,42,40,40,40,40,40,39
201492538,136,99,99,100,100,100,100,100
201492539,4075,83,79,78,77,72,72,72
201492540,1164,0,0,0,0,0,0,0
201492541,268,2,0,2,2,2,2,2
201492542,1112,1,1,1,1,1,1,1
201492543,0,0,0,0,0,0,0,0
201492544,1994,16,16,16,16,16,17,15
201492545,0,0,0,0,0,0,0,0
201492546,0,0,0,0,0,0,0,0
201492547,1807,0,0,0,0,0,0,0
201492548,2629,35,34,34,39,34,34,34
201492549,3014,35,32,32,58,56,56,8
201492550,3214,14,13,13,14,14,14,14
201492551,900,7,8,7,6,6,6,5
201492552,915,19,14,12,10,9,9,9
201492553,1684,159,153,143,142,141,141,141
201492554,1763,38,34,31,24,24,25,24
201492555,1287,312,299,283,288,286,286,286
201492556,5592,21,21,15,14,14,14,14
201492557,476,0,0,0,0,0,0,0
201492558,1221,148,146,146,146,146,146,144
201492559,2036,306,306,305,304,304,304,302
201492560,1164,1,1,1,1,1,1,1
201492561,3300,14,18,14,13,13,13,13
201492562,417,47,47,43,44,40,40,40
201492563,3411,62,60,58,43,41,41,41
201492564,0,0,0,0,0,0,0,0
201492565,1765,27,36,31,22,22,26,26
201492566,1019,74,34,27,50,42,42,41
201492567,2273,12,4,4,3,3,3,3
201492568,2573,2,0,0,2,2,2,2
201492569,288,1,1,1,3,3,3,3
201492570,0,0,0,0,0,0,0,0
201492571,2989,1,1,1,1,1,1,1
201492572,1187,0,0,0,0,0,0,0
201492573,84,0,0,0,0,0,0,0
201492574,0,0,0,0,0,0,0,0
201492575,1582,7,6,2,4,2,2,2
201492576,1183,0,0,0,0,0,0,0
201492577,603,8,2,1,2,1,1,1
201492578,1468,0,0,0,0,0,0,0
201492579,517,13,8,11,8,8,8,8
201492580,648,2,1,1,1,1,1,1
201492581,2969,5,6,3,1,1,1,1
201492584,1414,2,1,3,3,3,3,3
201492585,2089,0,0,0,0,0,0,0
201492586,2855,505,505,452,486,486,487,482
201492587,394,3,15,10,3,3,3,3
201492588,0,0,0,0,0,0,0,0
201492589,0,0,0,0,0,0,0,0
201492590,0,0,0,0,0,0,0,0
201492591,1225,4,10,2,2,2,2,2
201492592,808,59,49,58,58,58,58,58
201492593,874,0,0,0,0,0,0,0
201492594,1334,0,0,0,0,0,0,0
201492595,4115,13,13,13,13,13,13,13
201492596,0,0,0,0,0,0,0,0
201492597,0,0,0,0,0,0,0,0
201492598,0,0,0,0,0,0,0,0
201492599,0,0,0,0,0,0,0,0
201492600,3785,9,9,1,1,1,1,1
201492601,1718,0,1,1,1,1,1,1
201492602,89,0,0,0,0,0,0,0
201492603,3053,0,0,0,0,0,0,0
201492604,2489,0,0,0,0,0,0,0
201492605,2320,0,0,0,0,0,0,0
201492606,715,89,88,88,88,88,88,83
201492607,5785,13,16,14,14,14,14,14
201492608,1046,22,22,25,17,16,16,16
201492609,1675,18,18,16,16,16,16,15
201492610,2116,10,5,7,5,5,5,5
201492611,1929,3,4,5,17,17,17,17
201492612,894,0,0,0,0,0,0,0
201492613,298,56,46,36,27,26,26,25
201492614,818,5,8,10,4,4,4,3
201492615,2109,21,20,19,15,15,15,14
201492616,4853,12,14,14,13,13,13,13
201492617,0,0,0,0,0,0,0,0
201492618,919,35,31,35,36,36,36,36
201492619,84,35,34,34,34,34,34,34
201492620,2815,10,14,6,3,3,3,3
201492621,28,16,16,16,16,16,17,17
201492622,1226,0,0,0,3,2,2,2
201492623,2840,76,72,66,65,65,65,64
201492624,265,0,0,0,0,0,0,0
201492625,234,0,1,1,0,0,0,0
201492626,2117,0,0,0,0,0,0,0
201492627,2333,214,203,199,197,185,185,185
201492629,1267,13,13,10,11,11,11,11
201492630,3478,11,4,2,1,1,1,1
201492631,3585,79,76,71,69,69,69,69
201492632,2654,0,0,0,0,0,0,0
201492633,623,254,254,225,254,254,254,249
201492634,1789,109,109,101,108,108,108,103
201492635,1414,1,1,0,0,0,0,0
201492636,3044,1,2,2,1,1,1,0
201492637,3300,1,1,1,1,1,1,1
201492638,1265,0,1,0,0,0,0,0
201492639,3379,8,6,4,3,2,2,2
201492640,1861,0,0,0,0,0,0,0
201492641,3815,0,0,0,0,0,0,0
201492642,1463,5,4,1,3,3,13,13
201492643,3161,82,83,83,82,82,82,82
201492644,7235,72,75,75,64,61,65,65
201492645,58,0,0,0,0,0,0,0
201492646,911,8,9,9,9,9,9,9
201492647,4111,138,35,29,21,20,20,20
201492648,3251,24,19,7,4,4,4,3
201492649,4477,28,26,30,30,20,20,20
201492650,1001,0,0,0,0,0,0,0
201492651,5017,554,540,522,521,503,503,499
201492652,1239,0,0,0,0,0,0,0
201492653,1045,50,47,38,38,38,38,38
201492654,5616,0,0,0,2,2,2,2
201492655,976,6,5,5,5,5,5,5
201492656,2211,5,5,5,5,5,5,5
201492657,1466,253,253,246,245,242,242,242
201492658,3043,0,0,0,0,0,0,0
201492659,2415,36,35,33,39,37,37,36
201492660,1074,0,0,0,0,0,0,0
201492661,0,0,0,0,0,0,0,0
201492662,1469,10,12,7,4,4,4,4
201492663,966,0,0,0,0,0,0,0
201492664,1796,86,77,78,78,78,78,78
201492665,6224,25,19,17,17,17,17,13
201492666,2823,0,1,0,0,0,0,0
201492667,825,13,12,12,11,11,11,11
201492668,1121,8,8,5,4,4,5,5
201492669,1425,73,88,86,67,67,67,67
201492670,2527,30,31,31,30,30,30,30
201492671,1362,14,10,4,9,9,9,7
201492672,1349,196,193,193,193,189,190,190
201492673,31,0,0,0,0,0,0,0
201492674,2,2,2,2,2,2,2,2
201492675,835,0,0,0,0,0,0,0
201492676,4,3,4,4,3,3,3,3
201492677,1326,4,4,4,4,3,3,3
201492678,824,70,71,71,71,71,73,73
201492679,1650,29,30,30,26,26,26,26
201492680,1015,7,8,8,7,7,7,7
201492681,2982,0,0,0,0,0,0,0
201492682,1247,4,4,3,2,2,2,2
201492683,287,1,2,2,1,1,1,1
201492684,5297,82,80,64,58,56,58,58
201492685,937,173,159,145,149,148,148,148
201492686,2214,1,1,0,1,1,1,1
201492687,846,0,0,0,0,0,0,0
201492688,0,0,0,0,0,0,0,0
201492689,116,0,0,0,0,0,0,0
201492690,3368,48,47,47,46,46,46,46
201492691,380,210,210,204,212,212,213,211
201492692,1434,14,15,13,12,12,12,12
201492693,2991,11,10,8,7,6,6,6
201492694,508,3,3,3,3,3,3,3
201492695,0,0,0,0,0,0,0,0
201492697,2210,14,15,12,11,11,11,11
201492699,879,75,75,59,74,74,74,73
201492700,1935,0,0,0,0,0,0,0
201492701,2696,0,0,0,0,0,0,0
201492702,2569,658,656,654,654,653,653,649
201492703,87,0,0,0,0,0,0,0
201492704,1875,0,0,0,0,0,0,0
201492705,1861,0,0,0,0,0,0,0
201492706,2273,11,10,9,8,8,8,8
201492707,900,27,27,24,22,22,22,22
201492708,793,59,59,57,55,54,54,54
201492709,689,0,0,0,0,0,0,0
201492710,2762,0,1,1,0,0,0,0
201492711,415,5,5,5,4,4,4,4
201492712,2576,11,10,9,4,4,4,3
201492713,1706,0,0,0,0,0,0,0
201492714,545,2,21,17,2,2,2,2
201492715,1219,83,69,62,56,54,54,54
201492716,2309,186,159,155,144,142,144,144
201492717,2991,0,0,0,0,0,0,0
201492718,962,11,11,11,11,11,11,11
201492719,87,0,0,0,0,0,0,0
201492720,1632,22,23,22,22,22,22,22
201492721,2969,31,30,30,30,27,27,27
201492722,1175,0,0,0,0,0,0,0
201492723,917,0,0,0,0,0,0,0
201492724,30,0,0,0,0,0,0,0
201492725,960,17,19,15,13,13,13,13
201492726,207,78,78,78,78,78,78,78
201492727,1359,0,0,0,0,0,0,0
201492728,2941,8,14,9,6,6,6,6
201492729,16,15,15,15,15,15,15,15
201492730,104,37,32,31,30,30,30,30
201492731,1200,0,0,0,0,0,0,0
201492732,812,17,24,22,16,16,16,16
201492733,2013,0,0,0,0,0,0,0
201492734,4052,52,52,52,52,52,52,52
201492735,3058,11,14,13,11,9,9,9
201492736,862,0,0,0,0,0,0,0
201492737,1053,21,21,21,21,21,21,21
201492738,1807,0,0,0,0,0,0,0
201492739,1138,0,0,0,0,0,0,0
201492740,2353,5,4,4,2,1,1,1
201492741,2532,0,0,0,0,0,0,0
201492742,3479,216,212,202,188,186,189,189
201492743,1551,93,58,43,39,37,37,35
201492744,447,0,0,0,0,0,0,0
201492745,109,0,0,0,0,0,0,0
201492746,854,0,1,0,0,0,0,0
201492747,973,6,5,4,4,4,4,4
201492748,1167,1,5,3,1,1,1,0
201492749,60,0,0,0,0,0,0,0
201492750,355,0,0,0,0,0,0,0
201492751,1229,8,7,7,6,6,6,6
201492752,77,0,0,0,0,0,0,0
201492753,753,0,0,0,0,0,0,0
201492754,887,0,0,0,0,0,0,0
201492755,3730,0,0,0,0,0,0,0
201492756,460,14,16,14,11,11,11,11
201492757,1743,3,5,3,3,3,3,3
201492758,338,17,18,18,11,11,11,11
201492759,934,4,3,3,3,3,3,3
201492760,3433,44,40,32,23,23,20,20
201492761,1383,0,0,0,0,0,0,0
201492762,375,0,1,1,0,0,0,0
201492763,2225,80,79,70,75,74,74,74
201492764,773,0,0,0,0,0,0,0
201492765,81,0,0,0,0,0,0,0
201492766,221,2,2,2,2,2,2,2
201492767,6253,95,85,74,54,52,52,51
201492768,1178,2,3,3,2,2,2,2
201492769,54,1,1,1,1,1,1,1
201492770,953,4,6,4,5,5,5,5
201492771,1514,28,26,27,27,25,25,21
201492772,1069,0,0,0,0,0,0,0
201492773,2490,12,10,10,10,8,8,8
201492774,3205,50,52,47,47,47,47,47
201492775,4700,494,493,492,489,486,486,485
201492776,914,0,0,0,1,1,1,1
201492777,1920,63,61,61,60,60,60,60
201492778,3090,906,900,895,899,889,889,889
201492779,103,4,5,5,4,4,4,4
201492780,270,60,56,52,53,52,52,52
201492781,2035,4,5,4,4,4,4,4
201492782,926,0,0,0,0,0,0,0
201492783,433,0,0,0,0,0,0,0
201492784,1256,144,145,145,142,142,142,142
201492785,2399,102,116,113,100,99,99,96
201492786,908,4,4,4,4,4,4,3
201492787,2378,0,0,0,0,0,5,5
201492788,937,0,0,0,0,0,0,0
201492789,330,0,0,0,0,0,0,0
201492790,73,3,3,3,3,3,3,3
201492791,1448,32,31,31,30,30,30,30
201492792,2152,25,27,30,28,28,28,28
201492793,946,0,0,0,0,0,0,0
201492794,4215,14,13,10,9,9,9,9
201492795,2302,27,21,16,16,16,16,5
201492796,158,4,4,4,6,6,6,6
201492797,917,0,0,0,0,0,0,0
201492798,37,0,0,0,0,0,0,0
201492799,3519,28,24,24,24,23,23,23
201492800,2105,0,0,0,0,0,0,0
201492801,4804,385,381,376,375,374,374,373
201492802,1018,120,43,18,12,12,12,12
201492803,2485,207,59,22,20,19,37,27
201492804,1714,37,12,14,10,10,10,10
201492805,1022,10,9,8,7,7,7,7
201492806,1422,10,12,10,9,5,5,5
201492807,1613,4,4,2,1,1,1,1
201492808,2520,577,576,574,571,569,569,568
201492809,919,0,0,0,0,0,0,0
201492810,3688,0,0,0,0,0,0,0
201492811,4542,30,18,17,16,16,16,14
201492812,702,465,465,465,464,464,464,463
201492813,1053,7,8,6,5,5,5,5
201492814,86,0,0,0,0,0,0,0
201492815,998,0,0,0,0,0,0,0
201492816,1164,0,0,0,0,0,0,0
201492817,2122,18,18,12,9,9,9,9
201492818,213,0,0,0,0,0,0,0
201492819,1150,39,17,12,8,8,8,8
201492820,205,20,21,21,21,21,23,22
201492821,1824,140,67,92,92,92,92,91
201492822,1103,21,13,12,12,12,12,12
201492823,1562,0,0,0,0,0,0,0
201492824,2394,1,3,2,1,1,1,1
201492825,472,0,0,0,0,0,0,0
201492826,815,4,4,4,4,4,4,4
201492827,882,18,18,18,18,18,18,18
201492828,1397,238,235,216,232,232,232,232
201492829,439,22,23,23,20,20,20,20
201492830,945,0,0,0,1,1,1,1
201492831,1103,5,5,5,4,3,3,3
201492832,418,2,2,0,0,0,0,0
201492833,2490,31,28,26,25,25,25,25
201492834,3801,417,422,416,403,400,400,399
201492835,1058,176,158,158,158,155,155,155
201492836,0,0,0,0,0,0,0,0
201492837,923,0,0,0,0,0,0,0
201492838,440,12,12,12,12,12,12,12
201492839,901,437,429,418,420,417,417,417
201492840,94,13,13,12,12,12,13,13
201492841,885,0,0,0,0,0,0,0
201492842,889,0,0,0,0,0,0,0
201492843,1684,27,25,23,23,23,23,21
201492844,1429,2,2,2,2,2,4,4
201492845,1822,0,0,0,0,1,1,1
201492846,1107,0,0,0,1,1,1,1
201492847,297,0,0,0,0,0,0,0
201492848,4626,43,43,43,43,43,43,43
201492849,1205,0,0,0,0,0,0,0
201492850,1022,0,0,0,0,0,0,0
201492851,269,57,52,48,46,46,46,46
201492852,2810,2,1,1,1,1,1,1
201492853,909,9,9,9,9,9,9,9
201492854,93,24,23,23,23,23,23,23
201492855,4271,398,392,360,356,354,362,361
201492856,190,166,163,163,163,163,163,163
201492857,335,151,128,126,126,125,125,125
201492858,486,1,1,2,2,2,2,2
201492859,46,0,0,0,0,0,0,0
201492860,0,0,0,0,0,0,0,0
201492861,1794,48,48,48,48,48,48,48
201492862,3805,84,90,89,52,65,65,61
201492863,469,0,0,0,0,0,0,0
201492864,1110,360,358,355,353,353,353,348
201492865,0,0,0,0,0,0,0,0
201492866,1669,12,13,12,11,11,11,11
201492867,4436,9,8,8,8,8,8,8
201492868,3465,0,1,1,1,1,1,1
201492869,2422,12,13,13,10,10,10,11
201492870,909,67,60,59,57,57,57,57
201492871,1983,21,17,16,15,14,14,14
201492872,1085,44,40,35,32,32,32,32
