"HydroID","cnt","wetland_1985_sum","wetland_1985_pct"
201482285,0,0,NA
201482239,0,0,NA
201482382,0,0,NA
201482392,0,0,NA
201482264,0,0,NA
201482444,0,0,NA
201482255,0,0,NA
201482314,0,0,NA
201482329,0,0,NA
201482365,0,0,NA
201482265,0,0,NA
201482476,0,0,NA
201482294,0,0,NA
201482538,0,0,NA
201482386,0,0,NA
201482317,2343,140,0.0597524541186513
201482333,0,0,NA
201482369,0,0,NA
201482505,0,0,NA
201482364,0,0,NA
201482361,1026,79,0.0769980506822612
201482362,910,55,0.0604395604395604
201482656,2724,246,0.0903083700440529
201482780,2887,240,0.0831312781434015
201482387,0,0,NA
201482692,0,0,NA
201482670,0,0,NA
201482435,0,0,NA
201482556,1849,50,0.0270416441319632
201482430,0,0,NA
201482391,0,0,NA
201482409,0,0,NA
201482467,2405,402,0.167151767151767
201482649,2590,65,0.0250965250965251
201482543,0,0,NA
201482456,0,0,NA
201482681,0,0,NA
201482740,2328,72,0.0309278350515464
201482628,0,0,NA
201482548,960,206,0.214583333333333
201482491,0,0,NA
201482671,0,0,NA
201482564,0,0,NA
201482663,0,0,NA
201482557,965,14,0.0145077720207254
201482549,1734,199,0.114763552479815
201482655,5093,459,0.0901236991949735
201482566,0,0,NA
201482715,0,0,NA
201482735,2622,94,0.0358504958047292
201482982,4266,90,0.0210970464135021
201482736,1661,32,0.0192655027092113
201482650,228,4,0.0175438596491228
201482658,0,0,NA
201482577,0,0,NA
201482585,0,0,NA
201482627,0,0,NA
201482983,3275,337,0.102900763358779
201482709,0,0,NA
201482714,0,0,NA
201482686,0,0,NA
201482759,407,0,0
201482800,0,0,NA
201482755,0,0,NA
201482931,0,0,NA
201482683,0,0,NA
201482738,0,0,NA
201482687,0,0,NA
201482747,1057,51,0.0482497634815516
201482716,0,0,NA
201482786,0,0,NA
201482910,4102,96,0.0234032179424671
201482869,1274,60,0.0470957613814757
201482776,0,0,NA
201482760,73,14,0.191780821917808
201482781,1246,116,0.0930979133226324
201482801,0,0,NA
201482868,1090,46,0.0422018348623853
201482765,845,6,0.00710059171597633
201482779,342,0,0
201482899,1613,54,0.0334779913205208
201482926,1912,79,0.0413179916317992
201482788,160,25,0.15625
201483020,0,0,NA
201482819,0,0,NA
201482919,1360,112,0.0823529411764706
201482838,0,0,NA
201482829,0,0,NA
201482877,0,0,NA
201482903,1050,66,0.0628571428571429
201482805,441,7,0.0158730158730159
201482937,1317,77,0.0584662110858011
201482820,0,0,NA
201482828,0,0,NA
201482895,0,0,NA
201482915,0,0,NA
201482941,0,0,NA
201483015,1356,76,0.056047197640118
201482911,1249,315,0.252201761409127
201483044,0,0,NA
201482927,1036,56,0.0540540540540541
201483098,0,0,NA
201482920,97,92,0.948453608247423
201482904,988,49,0.0495951417004049
201483183,2864,134,0.0467877094972067
201482966,1783,203,0.113853056646102
201482945,118,3,0.0254237288135593
201482939,936,40,0.0427350427350427
201482965,281,65,0.231316725978648
201483025,0,0,NA
201483018,0,0,NA
201483053,575,164,0.285217391304348
201482961,1371,188,0.137126185266229
201483070,631,72,0.114104595879556
201483019,0,0,NA
201483174,0,0,NA
201483205,1510,121,0.0801324503311258
201483140,2354,152,0.064570943075616
201483014,2336,50,0.0214041095890411
201483234,3756,448,0.119275825346113
201483054,1052,97,0.0922053231939163
201483033,0,0,NA
201483295,2675,246,0.0919626168224299
201483062,140,43,0.307142857142857
201483031,1405,175,0.124555160142349
201483039,0,0,NA
201483115,0,0,NA
201483128,0,0,NA
201483254,2465,224,0.0908722109533469
201483150,0,0,NA
201483050,0,0,NA
201483091,0,0,NA
201483154,0,0,NA
201483116,1626,31,0.0190651906519065
201483204,1214,53,0.0436573311367381
201483433,3496,487,0.139302059496568
201483119,0,0,NA
201483141,1996,101,0.0506012024048096
201483198,0,0,NA
201483319,2172,202,0.0930018416206261
201483120,0,0,NA
201483127,0,0,NA
201483143,0,0,NA
201483160,0,0,NA
201483387,4775,379,0.0793717277486911
201483139,681,6,0.00881057268722467
201483156,37,0,0
201483252,0,0,NA
201483285,0,0,NA
201483296,2234,144,0.0644583706356312
201483339,1592,37,0.0232412060301508
201483215,2313,141,0.0609597924773022
201483159,0,0,NA
201483272,0,0,NA
201483335,0,0,NA
201483233,2527,242,0.0957657301147606
201483250,0,0,NA
201483185,0,0,NA
201483242,381,18,0.047244094488189
201483276,1313,166,0.126428027418126
201483401,3405,302,0.0886930983847283
201483325,1285,17,0.0132295719844358
201483435,2952,45,0.0152439024390244
201483219,436,66,0.151376146788991
201483220,2834,304,0.10726887791108
201483218,824,64,0.0776699029126214
201483299,3322,35,0.0105358217940999
201483343,1232,132,0.107142857142857
201483328,630,23,0.0365079365079365
201483471,0,0,NA
201483327,441,53,0.120181405895692
201483338,1251,52,0.0415667466027178
201483311,1546,131,0.0847347994825356
201483255,897,197,0.219620958751394
201483398,0,0,NA
201483336,0,0,NA
201483402,381,15,0.0393700787401575
201483570,0,0,NA
201483284,0,0,NA
201483575,0,0,NA
201483324,2231,74,0.0331689825190498
201483477,1714,304,0.177362893815636
201483329,1544,43,0.0278497409326425
201483846,0,0,NA
201483400,1813,67,0.0369553226696084
201483326,1,1,1
201483394,144,28,0.194444444444444
201483376,979,98,0.100102145045965
201483643,2865,253,0.0883071553228621
201483347,279,27,0.0967741935483871
201483423,0,0,NA
201483789,3874,179,0.046205472379969
201483434,1489,91,0.061114842175957
201483493,0,0,NA
201483633,2134,90,0.042174320524836
201483409,1218,104,0.0853858784893268
201483388,1060,47,0.0443396226415094
201483543,1755,63,0.0358974358974359
201483432,1145,164,0.143231441048035
201483751,0,0,NA
201483454,561,185,0.329768270944742
201483403,879,27,0.0307167235494881
201483464,124,11,0.0887096774193548
201483422,0,0,NA
201483421,1816,62,0.0341409691629956
201483476,851,34,0.0399529964747356
201483436,917,17,0.0185387131952017
201483739,0,0,NA
201483559,0,0,NA
201483589,1408,157,0.111505681818182
201483481,1184,46,0.0388513513513514
201483550,0,0,NA
201483557,1695,18,0.0106194690265487
201483498,239,0,0
201483585,355,89,0.250704225352113
201483544,1005,38,0.0378109452736318
201483584,3353,552,0.164628690724724
201483693,2567,78,0.0303856641994546
201483497,972,19,0.0195473251028807
201483595,856,62,0.0724299065420561
201483492,0,0,NA
201483787,2723,348,0.127800220345207
201483506,1031,196,0.190106692531523
201483572,468,26,0.0555555555555556
201483752,0,0,NA
201483540,1766,248,0.140430351075878
201483641,1098,8,0.00728597449908925
201483617,2446,359,0.146770237121832
201483574,0,0,NA
201483573,1482,177,0.119433198380567
201483640,470,52,0.11063829787234
201483763,0,0,NA
201483582,0,0,NA
201483605,0,0,NA
201483600,969,8,0.00825593395252838
201483563,2706,206,0.0761271249076127
201483933,2176,90,0.0413602941176471
201483738,0,0,NA
201483581,0,0,NA
201483637,0,0,NA
201483638,0,0,NA
201483692,2016,37,0.0183531746031746
201483835,943,6,0.0063626723223754
201483580,0,0,NA
201483635,1294,95,0.0734157650695518
201483586,0,0,NA
201483689,1096,60,0.0547445255474453
201483601,866,27,0.0311778290993072
201483622,983,52,0.0528992878942014
201483737,0,0,NA
201483706,2260,86,0.0380530973451327
201483645,0,0,NA
201483794,2638,48,0.0181956027293404
201483604,226,0,0
201484085,8182,525,0.0641652407724273
201483793,1317,133,0.100987091875475
201483767,3313,267,0.080591608813764
201483764,0,0,NA
201483716,0,0,NA
201483857,2210,387,0.175113122171946
201483723,0,0,NA
201483634,1060,23,0.0216981132075472
201483670,1269,55,0.0433412135539795
201483642,44,14,0.318181818181818
201483962,2659,173,0.0650620534035352
201483688,1362,65,0.0477239353891336
201483733,404,53,0.131188118811881
201483946,0,0,NA
201483660,1697,88,0.0518562168532705
201483840,2169,150,0.0691562932226833
201483665,65,0,0
201483771,1092,34,0.0311355311355311
201483652,1029,22,0.021379980563654
201483836,2525,213,0.0843564356435644
201483735,1085,72,0.0663594470046083
201483669,510,16,0.0313725490196078
201484121,5098,497,0.0974892114554727
201483717,0,0,NA
201484035,2625,266,0.101333333333333
201483766,413,146,0.353510895883777
201483746,0,0,NA
201483734,509,138,0.271119842829077
201483742,3154,232,0.0735573874445149
201483821,0,0,NA
201483964,0,0,NA
201483910,2226,240,0.107816711590297
201483905,0,0,NA
201483884,344,0,0
201483790,1741,51,0.0292935094773119
201483863,1310,69,0.0526717557251908
201483801,1149,130,0.113141862489121
201483741,4,0,0
201483819,0,0,NA
201483820,0,0,NA
201483781,1552,19,0.0122422680412371
201483921,2153,97,0.0450534138411519
201483818,0,0,NA
201483982,0,0,NA
201483769,0,0,NA
201483945,0,0,NA
201483949,2502,40,0.0159872102318145
201483788,1158,124,0.107081174438687
201483830,0,0,NA
201483950,1974,52,0.0263424518743668
201483879,722,8,0.0110803324099723
201483935,0,0,NA
201483963,1831,242,0.132168214090661
201483875,634,15,0.0236593059936909
201483951,885,22,0.0248587570621469
201483977,0,0,NA
201484082,0,0,NA
201483911,769,62,0.0806241872561769
201483848,854,51,0.0597189695550351
201483858,78,6,0.0769230769230769
201484280,3547,118,0.0332675500422893
201484108,0,0,NA
201484060,1305,21,0.0160919540229885
201484073,0,0,NA
201483876,950,17,0.0178947368421053
201483952,1383,230,0.166305133767173
201484384,3040,61,0.0200657894736842
201483899,909,42,0.0462046204620462
201483922,1699,59,0.0347263095938788
201484276,3095,235,0.0759289176090469
201484086,3045,72,0.0236453201970443
201483994,0,0,NA
201484041,0,0,NA
201484012,603,33,0.054726368159204
201484071,1171,26,0.022203245089667
201483934,2586,144,0.0556844547563805
201484115,1156,121,0.104671280276817
201483988,0,0,NA
201483987,0,0,NA
201483959,0,0,NA
201484338,3488,152,0.0435779816513761
201484136,682,0,0
201484265,2304,123,0.0533854166666667
201484175,1340,14,0.0104477611940299
201484229,2223,260,0.116959064327485
201484286,2558,235,0.0918686473807662
201483967,1849,38,0.020551649540292
201484011,1385,62,0.0447653429602888
201484000,0,0,NA
201484029,3164,648,0.20480404551201
201484122,0,0,NA
201484320,1577,0,0
201484305,3649,175,0.0479583447519868
201484017,1111,30,0.027002700270027
201484264,1084,0,0
201484158,0,0,NA
201484156,2110,58,0.0274881516587678
201484188,909,21,0.0231023102310231
201484412,4657,0,0
201484045,1445,33,0.0228373702422145
201484051,85,20,0.235294117647059
201484046,57,30,0.526315789473684
201484129,0,0,NA
201484145,1366,46,0.0336749633967789
201484263,394,0,0
201484127,1217,29,0.0238290879211175
201484190,1565,112,0.0715654952076677
201484050,871,22,0.0252583237657865
201484187,2004,108,0.0538922155688623
201484065,1449,50,0.0345065562456867
201484201,1326,34,0.0256410256410256
201484192,1864,8,0.00429184549356223
201484076,2030,42,0.0206896551724138
201484287,1706,23,0.0134818288393904
201484180,475,9,0.0189473684210526
201484107,0,0,NA
201484130,0,0,NA
201484081,0,0,NA
201484555,0,0,NA
201484196,979,77,0.0786516853932584
201484114,413,19,0.0460048426150121
201484195,3046,86,0.0282337491792515
201484123,0,0,NA
201484425,2064,0,0
201484148,3742,0,0
201484230,671,11,0.0163934426229508
201484218,0,0,NA
201484139,815,0,0
201484462,2490,318,0.127710843373494
201484189,1129,155,0.137289636846767
201484154,0,0,NA
201484140,19,0,0
201484179,1450,44,0.0303448275862069
201484278,457,0,0
201484392,1997,100,0.0500751126690035
201484378,2086,105,0.0503355704697987
201484379,1221,48,0.0393120393120393
201484335,135,0,0
201484238,0,0,NA
201484219,1265,31,0.0245059288537549
201484200,1280,21,0.01640625
201484194,1944,67,0.0344650205761317
201484277,1541,67,0.0434782608695652
201484186,121,0,0
201484228,776,168,0.216494845360825
201484404,3482,17,0.00488225157955198
201484193,2,0,0
201484418,1543,48,0.0311082307193778
201484327,1964,83,0.0422606924643585
201484266,208,16,0.0769230769230769
201484419,1459,46,0.0315284441398218
201484329,1290,91,0.0705426356589147
201484521,0,0,NA
201484311,0,0,NA
201484300,1054,52,0.0493358633776091
201484284,0,0,NA
201484247,106,26,0.245283018867925
201484403,918,13,0.014161220043573
201484246,474,29,0.0611814345991561
201484274,699,166,0.237482117310443
201484243,864,34,0.0393518518518519
201484371,1687,150,0.0889152341434499
201484281,433,39,0.0900692840646651
201484789,2502,98,0.0391686650679456
201484424,1754,0,0
201484377,9339,0,0
201484292,748,39,0.0521390374331551
201484882,5361,319,0.059503823913449
201484518,2605,551,0.211516314779271
201484563,2032,227,0.111712598425197
201484282,31,6,0.193548387096774
201484355,1035,44,0.042512077294686
201484467,3762,0,0
201484306,1020,67,0.0656862745098039
201484417,547,18,0.0329067641681901
201484460,0,0,NA
201484450,0,0,NA
201484337,286,66,0.230769230769231
201484393,1462,133,0.0909712722298222
201484451,1432,0,0
201484317,345,71,0.205797101449275
201484515,0,0,NA
201484336,164,4,0.024390243902439
201484328,1252,30,0.023961661341853
201484411,3662,0,0
201484339,917,0,0
201484406,345,65,0.188405797101449
201484341,0,0,NA
201484523,713,0,0
201484415,2893,27,0.00933287245074317
201484361,43,28,0.651162790697674
201484615,1862,183,0.09828141783029
201484477,2137,174,0.0814225549836219
201484575,3692,130,0.0352112676056338
201484394,1153,196,0.169991326973114
201484416,1008,12,0.0119047619047619
201484367,941,46,0.048884165781084
201484577,3321,788,0.237277928334839
201484405,1309,48,0.0366692131398014
201484478,1993,65,0.0326141495233317
201484385,1244,20,0.0160771704180064
201484561,1095,0,0
201484381,941,23,0.024442082890542
201484382,4,0,0
201484440,146,0,0
201484484,1440,11,0.00763888888888889
201484383,65,0,0
201484391,26,0,0
201484639,3713,270,0.0727174791273903
201484461,157,0,0
201484453,713,10,0.0140252454417952
201484439,3423,121,0.0353491089687409
201484503,883,214,0.242355605889015
201484626,1075,29,0.0269767441860465
201484599,1255,52,0.0414342629482072
201484714,2304,0,0
201484533,2093,64,0.0305781175346393
201484674,1268,18,0.0141955835962145
201484541,519,0,0
201484452,142,0,0
201484529,419,0,0
201484530,1548,0,0
201484668,6266,0,0
201484522,180,0,0
201484527,2276,21,0.00922671353251318
201484466,1212,0,0
201484616,2151,27,0.0125523012552301
201484483,0,0,NA
201484585,0,0,NA
201484620,1410,73,0.0517730496453901
201484543,248,33,0.133064516129032
201484568,1740,41,0.0235632183908046
201484658,6,0,0
201484787,5472,0,0
201484598,570,11,0.0192982456140351
201484492,1174,263,0.224020442930153
201484502,898,57,0.0634743875278396
201484542,893,31,0.0347144456886898
201484511,225,0,0
201484600,300,86,0.286666666666667
201484791,3492,0,0
201484794,2143,22,0.0102659822678488
201484556,6008,363,0.0604194407456724
201485054,335,0,0
201484526,1253,274,0.218675179569034
201484823,4761,0,0
201484540,18,5,0.277777777777778
201484792,2464,0,0
201484548,246,1,0.0040650406504065
201484574,442,15,0.0339366515837104
201484710,1822,18,0.00987925356750823
201484734,4246,0,0
201484587,166,61,0.367469879518072
201484584,1065,303,0.284507042253521
201485390,8101,0,0
201485178,4741,257,0.0542079730014765
201484617,425,22,0.0517647058823529
201484586,576,223,0.387152777777778
201484601,837,60,0.0716845878136201
201484633,1907,41,0.0214997378080755
201484677,1906,0,0
201484830,1622,307,0.189272503082614
201484637,1926,265,0.137590861889927
201484795,1085,31,0.0285714285714286
201484606,87,23,0.264367816091954
201484839,2289,152,0.0664045434687636
201484836,1646,67,0.0407047387606318
201484816,1836,103,0.0561002178649237
201484719,1287,74,0.0574980574980575
201484709,2351,25,0.0106337728626117
201484636,856,63,0.0735981308411215
201484696,2217,0,0
201484662,1338,19,0.0142002989536622
201484692,410,72,0.175609756097561
201484654,904,260,0.287610619469027
201484643,860,22,0.0255813953488372
201484663,2460,133,0.0540650406504065
201485014,2004,59,0.0294411177644711
201484769,1205,63,0.0522821576763485
201484741,595,19,0.0319327731092437
201484786,2072,0,0
201484644,928,7,0.00754310344827586
201484701,157,70,0.445859872611465
201484997,2411,55,0.0228121111571962
201484805,1616,0,0
201484755,1886,0,0
201484749,1943,24,0.0123520329387545
201484808,1115,31,0.0278026905829596
201484736,1667,0,0
201484740,999,85,0.0850850850850851
201484735,2287,0,0
201484998,2886,50,0.0173250173250173
201484853,0,0,NA
201484723,884,40,0.0452488687782805
201485194,2333,92,0.0394342048864123
201484700,1302,87,0.0668202764976959
201484699,1020,16,0.0156862745098039
201484715,299,0,0
201484748,93,26,0.279569892473118
201484999,1736,83,0.0478110599078341
201484778,286,7,0.0244755244755245
201485019,1405,0,0
201484817,1110,383,0.345045045045045
201484739,860,12,0.013953488372093
201484852,0,0,NA
201484785,3199,0,0
201484893,2461,753,0.305973181633482
201484891,1432,0,0
201484827,160,0,0
201484747,879,1,0.00113765642775882
201484845,186,2,0.010752688172043
201484922,936,72,0.0769230769230769
201484911,2784,141,0.0506465517241379
201485064,3200,109,0.0340625
201484826,2048,0,0
201484773,997,0,0
201484968,2569,0,0
201484834,750,175,0.233333333333333
201484844,414,9,0.0217391304347826
201484952,657,0,0
201484934,1311,45,0.034324942791762
201484936,1843,72,0.0390667390124797
201484941,1618,0,0
201484946,1631,130,0.0797057020232986
201484984,1783,0,0
201484919,3231,0,0
201485159,5762,0,0
201484831,11,1,0.0909090909090909
201485085,2142,0,0
201484835,868,11,0.0126728110599078
201484964,4670,247,0.0528907922912206
201485009,2087,34,0.0162913272640153
201484833,65,7,0.107692307692308
201484868,947,119,0.125659978880676
201485115,1962,46,0.0234454638124363
201485107,2521,106,0.0420468068226894
201485050,772,0,0
201485282,4342,302,0.0695532012897282
201484935,1324,28,0.0211480362537764
201485158,3950,0,0
201484959,2045,0,0
201484923,898,69,0.076837416481069
201484901,913,87,0.0952902519167579
201485020,721,0,0
201485097,2042,24,0.0117531831537708
201484928,1540,0,0
201484940,172,0,0
201485301,6168,0,0
201484983,1870,0,0
201484979,1357,59,0.0434782608695652
201484947,300,0,0
201484927,974,0,0
201485038,2939,0,0
201485049,733,22,0.0300136425648022
201485053,1021,0,0
201485063,1718,0,0
201485478,4321,205,0.047442721592224
201485086,1406,0,0
201484942,7,0,0
201485104,2373,104,0.043826380109566
201484971,1639,341,0.208053691275168
201485021,165,58,0.351515151515152
201485044,1442,0,0
201485037,1652,0,0
201485060,561,0,0
201485458,3219,319,0.0990990990990991
201485062,3751,0,0
201485048,1985,84,0.0423173803526448
201485045,3166,0,0
201484988,478,0,0
201485167,2923,0,0
201485052,1351,30,0.0222057735011103
201485015,2650,218,0.0822641509433962
201485205,3693,0,0
201485214,1755,159,0.0905982905982906
201485237,2791,0,0
201485226,2150,112,0.052093023255814
201485081,991,52,0.0524722502522704
201485036,1735,0,0
201485022,968,11,0.0113636363636364
201485866,8043,38,0.00472460524679846
201485099,3366,0,0
201485574,1916,181,0.0944676409185804
201485363,3131,337,0.107633343979559
201485103,270,0,0
201485055,1441,0,0
201485088,836,0,0
201485154,1723,29,0.0168311085316309
201485334,2702,0,0
201485124,458,0,0
201485196,918,58,0.0631808278867102
201485448,4494,94,0.0209167779261237
201485098,1549,0,0
201485123,1790,0,0
201485238,2074,0,0
201485177,1924,28,0.0145530145530146
201485279,2437,0,0
201485556,5847,0,0
201485246,1832,96,0.0524017467248908
201485156,1314,27,0.0205479452054795
201485204,8936,0,0
201485160,699,0,0
201485155,1192,6,0.00503355704697987
201485184,4369,0,0
201485147,1015,54,0.0532019704433498
201485607,6808,0,0
201485312,1027,0,0
201485564,7273,0,0
201485230,3193,65,0.0203570310053241
201485203,1706,105,0.0615474794841735
201485171,212,0,0
201485695,5092,9,0.00176747839748625
201485186,1131,21,0.0185676392572944
201485367,1932,0,0
201485399,2720,0,0
201485185,1872,18,0.00961538461538462
201485227,1138,176,0.154657293497364
201485371,1771,177,0.0999435347261434
201485387,1748,231,0.132151029748284
201485233,160,56,0.35
201485978,8779,0,0
201485393,2752,0,0
201485213,78,0,0
201485242,1224,54,0.0441176470588235
201485369,1501,169,0.112591605596269
201485340,304,61,0.200657894736842
201485450,5611,170,0.0302976296560328
201485356,1545,349,0.22588996763754
201485248,1254,70,0.0558213716108453
201485500,3707,189,0.0509846236849204
201485231,2903,111,0.0382363072683431
201485232,104,58,0.557692307692308
201485225,3169,192,0.0605869359419375
201485247,1177,15,0.0127442650807137
201485495,1998,1,0.0005005005005005
201485234,1019,21,0.0206084396467125
201485271,113,67,0.592920353982301
201485268,1178,271,0.230050933786078
201485355,423,76,0.179669030732861
201485413,891,193,0.216610549943883
201485287,1147,24,0.020924149956408
201485370,994,23,0.0231388329979879
201485342,1299,141,0.108545034642032
201485346,2745,0,0
201485521,2611,0,0
201485385,1982,8,0.00403632694248234
201485302,1271,55,0.043273013375295
201485361,1407,65,0.0461975835110163
201485267,1000,91,0.091
201485503,3856,147,0.0381224066390042
201485483,1784,94,0.0526905829596413
201485311,2406,0,0
201485281,2336,299,0.127996575342466
201485305,40,13,0.325
201485333,202,0,0
201485659,1648,178,0.108009708737864
201485299,2456,117,0.0476384364820847
201485520,2224,0,0
201485879,6712,0,0
201485341,1187,67,0.0564448188711036
201485427,1125,33,0.0293333333333333
201485423,2374,0,0
201485728,3096,298,0.0962532299741602
201485394,1079,0,0
201485440,385,0,0
201485347,1550,181,0.116774193548387
201485362,71,56,0.788732394366197
201485800,4927,117,0.0237467018469657
201485386,1076,101,0.0938661710037175
201485473,5055,0,0
201485526,3140,0,0
201485383,1566,0,0
201485391,1798,28,0.0155728587319244
201485801,3812,341,0.0894543546694648
201485372,18,4,0.222222222222222
201485679,2906,0,0
201485644,4201,0,0
201485477,822,69,0.0839416058394161
201485459,2683,310,0.115542303391726
201485449,241,20,0.0829875518672199
201485414,618,0,0
201485685,2805,82,0.0292335115864528
201485614,1779,0,0
201485405,1478,0,0
201485419,980,0,0
201485462,3061,0,0
201485443,1526,135,0.0884665792922674
201485704,2488,309,0.1241961414791
201485514,1991,214,0.10748367654445
201485407,629,0,0
201485678,2129,0,0
201485468,187,0,0
201485406,826,0,0
201485656,3082,0,0
201485467,1086,0,0
201485444,2039,316,0.154977930358019
201485482,454,73,0.16079295154185
201485527,2885,0,0
201485441,1113,0,0
201485505,938,16,0.0170575692963753
201485445,474,14,0.029535864978903
201485511,1015,87,0.0857142857142857
201485689,4384,0,0
201485587,1740,236,0.135632183908046
201485575,641,13,0.0202808112324493
201485808,3959,383,0.0967416014144986
201485599,3252,116,0.035670356703567
201485542,5092,0,0
201486017,4065,893,0.219680196801968
201485579,2130,34,0.015962441314554
201485567,1116,12,0.010752688172043
201485773,2515,3,0.00119284294234592
201485504,119,7,0.0588235294117647
201485637,1213,31,0.0255564715581204
201485593,1313,1,0.000761614623000762
201485506,919,10,0.0108813928182807
201485513,8,4,0.5
201485539,984,9,0.00914634146341463
201485688,768,59,0.0768229166666667
201485816,3492,71,0.0203321878579611
201485597,1327,0,0
201485543,56,0,0
201485561,2401,150,0.0624739691795085
201485609,1038,0,0
201485686,1693,13,0.00767867690490254
201485600,2357,37,0.0156979210861264
201485620,1450,0,0
201485828,3899,0,0
201485598,1831,56,0.0305843801201529
201485559,815,0,0
201485636,264,0,0
201485560,911,30,0.0329308452250274
201485975,3475,146,0.0420143884892086
201485655,1296,0,0
201485782,1462,128,0.0875512995896033
201485683,2735,0,0
